SNOMEDCT_ID	SNOMEDCT_NAME	ICD10CM_ID	ICD10CM_NAME	MESH_ID
230479008	Post dural puncture headache	O89.4	Spinal and epidural anesthesia-induced headache during the puerperium	D051299
230479008	Post dural puncture headache	O74.5	Spinal and epidural anesthesia-induced headache during labor and delivery	D051299
230479008	Post dural puncture headache	G97.82	Other postprocedural complications and disorders of nervous system	D051299
230479008	Post dural puncture headache	G97.1	Other reaction to spinal and lumbar puncture	D051299
230479008	Post dural puncture headache	T88.59X?	Other complications of anesthesia, episode of care unspecified	D051299
230479008	Post dural puncture headache	Z3A.00	Weeks of gestation of pregnancy not specified	D051299
230479008	Post dural puncture headache	Z37.9	Outcome of delivery, unspecified	D051299
230493001	Mixed sleep apnea	G47.39	Other sleep apnea	D012891
230498005	Sleep-related painful erections	N48.39	Other priapism	D020923
230500006	Sleep-related dystonia	G24.8	Other dystonia	D020183
230507009	Retrobulbar neuritis	H46.10	Retrobulbar neuritis, unspecified eye	D009902
230513000	Avulsion of optic nerve	S04.019?	Injury of optic nerve, unspecified eye, episode of care unspecified	D020221
230513000	Avulsion of optic nerve	S04.039?	Injury of optic tract and pathways, unspecified side, episode of care unspecified	D020221
230515007	Traumatic optic neuropathy	S04.019?	Injury of optic nerve, unspecified eye, episode of care unspecified	D020221
230515007	Traumatic optic neuropathy	S04.039?	Injury of optic tract and pathways, unspecified side, episode of care unspecified	D020221
230544009	Traumatic facial neuropathy	S04.50X?	Injury of facial nerve, unspecified side, episode of care unspecified	D020220
230572002	Diabetic neuropathy	E11.40	Type 2 diabetes mellitus with diabetic neuropathy, unspecified	D003929
230576004	Diabetic asymmetric polyneuropathy	E11.42	Type 2 diabetes mellitus with diabetic polyneuropathy	D003929
230577008	Diabetic mononeuropathy	E10.41	Type 1 diabetes mellitus with diabetic mononeuropathy	D003929
230577008	Diabetic mononeuropathy	E11.41	Type 2 diabetes mellitus with diabetic mononeuropathy	D003929
230634001	Radial nerve compression	G56.31	Lesion of radial nerve, right upper limb	D020425
230634001	Radial nerve compression	G56.32	Lesion of radial nerve, left upper limb	D020425
230634001	Radial nerve compression	G56.30	Lesion of radial nerve, unspecified upper limb	D020425
230652001	Benign fasciculation-cramp syndrome	R25.2	Cramp and spasm	D009468
230659005	Segmental autonomic dysfunction	G90.8	Other disorders of autonomic nervous system	D001342
230666006	Paraneoplastic autonomic dysfunction	D49.9	Neoplasm of unspecified behavior of unspecified site	D020361
230672006	Congenital myasthenia	G70.2	Congenital and developmental myasthenia	D020294
230693009	Anterior cerebral circulation infarction	I63.29	Cerebral infarction due to unspecified occlusion or stenosis of other precerebral arteries	D020520
230693009	Anterior cerebral circulation infarction	I63.529	Cerebral infarction due to unspecified occlusion or stenosis of unspecified anterior cerebral artery	D020520
230706003	Hemorrhagic cerebral infarction	I61.8	Other nontraumatic intracerebral hemorrhage	D020300
230706003	Hemorrhagic cerebral infarction	I61.8	Other nontraumatic intracerebral hemorrhage	D020300
230706003	Hemorrhagic cerebral infarction	I61.9	Nontraumatic intracerebral hemorrhage, unspecified	D020300
230716006	Carotid territory transient ischemic attack	G45.1	Carotid artery syndrome (hemispheric)	D002546
230716006	Carotid territory transient ischemic attack	G45.8	Other transient cerebral ischemic attacks and related syndromes	D002546
230717002	Vertebrobasilar territory transient ischemic attack	G45.8	Other transient cerebral ischemic attacks and related syndromes	D002546
230724001	Cerebral amyloid angiopathy	E85.89	Other amyloidosis	D016657
230724001	Cerebral amyloid angiopathy	E85.4	Organ-limited amyloidosis	D016657
230724001	Cerebral amyloid angiopathy	E85.4	Organ-limited amyloidosis	D016657
230725000	Sporadic cerebral amyloid angiopathy	E85.4	Organ-limited amyloidosis	D016657
23073007	Decerebrate posture	R29.3	Abnormal posture	D003655
230744007	Cerebrospinal fluid leak	G97.0	Cerebrospinal fluid leak from spinal puncture	D065634
230744007	Cerebrospinal fluid leak	G97.82	Other postprocedural complications and disorders of nervous system	D065634
230744007	Cerebrospinal fluid leak	T85.03X?	Leakage of ventricular intracranial (communicating) shunt, episode of care unspecified	D065634
230744007	Cerebrospinal fluid leak	T79.8XX?	Other early complications of trauma, episode of care unspecified	D065634
230746009	Obstructive hydrocephalus	G91.8	Other hydrocephalus	D006849
230746009	Obstructive hydrocephalus	G09	Sequelae of inflammatory diseases of central nervous system	D006849
230755007	Upwards herniation of cerebellum	G93.5	Compression of brain	D004677
230766000	Multicystic encephalomalacia	G93.89	Other specified disorders of brain	D004678
230799003	Post-traumatic coma	P91.5	Neonatal coma	D020207
23132008	AL amyloidosis	E85.89	Other amyloidosis	D000075363
23132008	AL amyloidosis	E85.81	Light chain (AL) amyloidosis	D000075363
231440006	Delirium of mixed origin	F05	Delirium due to known physiological condition	D003693
231477003	Heroin dependence	F11.20	Opioid dependence, uncomplicated	D006556
231479000	Morphine dependence	F11.20	Opioid dependence, uncomplicated	D009021
231480002	Opium dependence	F11.20	Opioid dependence, uncomplicated	D000074607
23171006	Delayed AND/OR secondary postpartum hemorrhage	P01.9	Newborn affected by maternal complication of pregnancy, unspecified	D006473
231854006	Atopic conjunctivitis	H10.11	Acute atopic conjunctivitis, right eye	D003233
231854006	Atopic conjunctivitis	H10.12	Acute atopic conjunctivitis, left eye	D003233
231854006	Atopic conjunctivitis	H10.13	Acute atopic conjunctivitis, bilateral	D003233
231854006	Atopic conjunctivitis	H10.10	Acute atopic conjunctivitis, unspecified eye	D003233
231857004	Giant papillary conjunctivitis	H10.419	Chronic giant papillary conjunctivitis, unspecified eye	D003233
231857004	Giant papillary conjunctivitis	Z97.3	Presence of spectacles and contact lenses	D003233
231861005	Chlamydial conjunctivitis	P39.1	Neonatal conjunctivitis and dacryocystitis	D003235
231861005	Chlamydial conjunctivitis	P39.1	Neonatal conjunctivitis and dacryocystitis	D003235
231861005	Chlamydial conjunctivitis	A71.1	Active stage of trachoma	D003235
231861005	Chlamydial conjunctivitis	A71.0	Initial stage of trachoma	D003235
231861005	Chlamydial conjunctivitis	A71.1	Active stage of trachoma	D003235
231861005	Chlamydial conjunctivitis	A71.1	Active stage of trachoma	D003235
231861005	Chlamydial conjunctivitis	P39.1	Neonatal conjunctivitis and dacryocystitis	D003235
231861005	Chlamydial conjunctivitis	P39.1	Neonatal conjunctivitis and dacryocystitis	D003235
231861005	Chlamydial conjunctivitis	A74.89	Other chlamydial diseases	D003235
231896005	Acanthamoeba keratitis	B60.13	Keratoconjunctivitis due to Acanthamoeba	D015823
231924000	Arcus of cornea	Q13.4	Other congenital corneal malformations	D001112
231924000	Arcus of cornea	H18.419	Arcus senilis, unspecified eye	D001112
231931001	Stromal corneal dystrophy	H18.59	Other hereditary corneal dystrophies	D003317
231939004	Injury of cornea	S05.90X?	Unspecified injury of unspecified eye and orbit, episode of care unspecified	D065306
231964001	Tumor of iris	D49.89	Neoplasm of unspecified behavior of other specified sites	D015811
231986000	Acute retinal necrosis	B02.39	Other herpes zoster eye disease	D015882
231986000	Acute retinal necrosis	H35.89	Other specified retinal disorders	D015882
232003005	Retinal dialysis	H33.049	Retinal detachment with retinal dialysis, unspecified eye	D012167
232006002	Macular hole	H35.349	Macular cyst, hole, or pseudohole, unspecified eye	D012167
232016005	Proliferative vitreoretinopathy	H35.21	Other non-diabetic proliferative retinopathy, right eye	D018630
232016005	Proliferative vitreoretinopathy	H35.22	Other non-diabetic proliferative retinopathy, left eye	D018630
232016005	Proliferative vitreoretinopathy	H35.23	Other non-diabetic proliferative retinopathy, bilateral	D018630
232016005	Proliferative vitreoretinopathy	H35.20	Other non-diabetic proliferative retinopathy, unspecified eye	D018630
232035005	Retinal artery occlusion	H34.10	Central retinal artery occlusion, unspecified eye	D015356
232035005	Retinal artery occlusion	H34.9	Unspecified retinal vascular occlusion	D015356
232049001	Adult vitelliform macular dystrophy	H35.54	Dystrophies primarily involving the retinal pigment epithelium	D057826
232067008	Retinal pigment epithelial detachment	H35.729	Serous detachment of retinal pigment epithelium, unspecified eye	D012163
232079008	Glaucoma suspect	Z05.9	Observation and evaluation of newborn for unspecified suspected condition ruled out	D009798
232079008	Glaucoma suspect	Z03.89	Encounter for observation for other suspected diseases and conditions ruled out	D009798
232079008	Glaucoma suspect	Z05.9	Observation and evaluation of newborn for unspecified suspected condition ruled out	D009798
232079008	Glaucoma suspect	Z03.89	Encounter for observation for other suspected diseases and conditions ruled out	D009798
232086000	Neovascular glaucoma	H40.51X0	Glaucoma secondary to other eye disorders, right eye, stage unspecified	D015355
232086000	Neovascular glaucoma	H40.52X0	Glaucoma secondary to other eye disorders, left eye, stage unspecified	D015355
232086000	Neovascular glaucoma	H40.50X0	Glaucoma secondary to other eye disorders, unspecified eye, stage unspecified	D015355
232086000	Neovascular glaucoma	E11.39	Type 2 diabetes mellitus with other diabetic ophthalmic complication	D015355
232086000	Neovascular glaucoma	H40.53X0	Glaucoma secondary to other eye disorders, bilateral, stage unspecified	D015355
232086000	Neovascular glaucoma	Q28.9	Congenital malformation of circulatory system, unspecified	D015355
232086000	Neovascular glaucoma	I99.9	Unspecified disorder of circulatory system	D015355
232086000	Neovascular glaucoma	H42	Glaucoma in diseases classified elsewhere	D015355
232121005	Afferent pupillary defect	H21.562	Pupillary abnormality, left eye	D011681
232121005	Afferent pupillary defect	H57.09	Other anomalies of pupillary function	D011681
232146005	Internal ophthalmoplegia	H52.519	Internal ophthalmoplegia (complete) (total), unspecified eye	D009886
232147001	Anisometropic amblyopia	H53.029	Refractive amblyopia, unspecified eye	D000550
232209000	Nasal obstruction	P28.89	Other specified respiratory conditions of newborn	D015508
232286009	Syncopal vertigo	H81.8X9	Other disorders of vestibular function, unspecified ear	D013575
232318001	Noise-induced tinnitus	Z77.122	Contact with and (suspected) exposure to noise	D014012
232326009	High frequency deafness	H90.42	Sensorineural hearing loss, unilateral, left ear, with unrestricted hearing on the contralateral side	D006316
232326009	High frequency deafness	H91.90	Unspecified hearing loss, unspecified ear	D006316
23238000	Common variable agammaglobulinemia	D83.2	Common variable immunodeficiency with autoantibodies to B- or T-cells	D017074
23238000	Common variable agammaglobulinemia	D83.1	Common variable immunodeficiency with predominant immunoregulatory T-cell disorders	D017074
23238000	Common variable agammaglobulinemia	D83.2	Common variable immunodeficiency with autoantibodies to B- or T-cells	D017074
232389000	Pott's puffy tumor	M86.8X8	Other osteomyelitis, other site	D059369
232416001	Velopharyngeal incompetence	K13.79	Other lesions of oral mucosa	D014681
232440009	Acquired laryngeal stenosis	J95.5	Postprocedural subglottic stenosis	D007829
232440009	Acquired laryngeal stenosis	P28.89	Other specified respiratory conditions of newborn	D007829
232441008	Congenital vocal cord palsy	J38.00	Paralysis of vocal cords and larynx, unspecified	D014826
232444000	Acquired vocal cord palsy	J38.00	Paralysis of vocal cords and larynx, unspecified	D014826
233604007	Pneumonia	J18.9	Pneumonia, unspecified organism	D011014
233609002	Pneumonia caused by Chlamydiaceae	P23.1	Congenital pneumonia due to Chlamydia	D061387
233609002	Pneumonia caused by Chlamydiaceae	P23.1	Congenital pneumonia due to Chlamydia	D061387
233609002	Pneumonia caused by Chlamydiaceae	P23.1	Congenital pneumonia due to Chlamydia	D061387
